Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","Beta","Alpha","Net Profit Margin","PB Ratio"
Mishra Dhatu Nigam Ltd,MIDHANI,"Metals - Diversified","3574.4472","193.05","21.478471337579624","0.777198835259882","5.14121791235883","19.973835499705945","3.337080653142009"
Orient Cement Ltd,ORIENTCEM,"Cement","3541.1565166","171.9","16.532781719968273","1.1734125752196","22.5282455552341","8.285014717998497","2.7116390230567187"
Dollar Industries Ltd,DOLLAR,"Apparel & Accessories","3534.5485983999997","620.55","41.42696435067986","1.35391587038484","18.7380998271561","8.200376763676891","6.585092870796459"
R Systems International Ltd,RSYSTEMS,"IT Services & Consulting","3531.949350475","297.5","42.9729815120452","0.192808820120853","66.4438744447584","9.108842858884431","8.279105858922671"
Nilkamal Ltd,NILKAMAL,"Plastic Products","3530.8186402500005","2351.8","31.260014521912478","1.18807735295083","8.41771676158954","5.353385026636566","3.096095825404898"
Gateway Distriparks Ltd,GDL,"Logistics","3499.7746807800004","280.35","37.09746322641515","1.01219597732342","28.8948324320878","7.923203547552648","2.330836744863505"
Healthcare Global Enterprises Ltd,HCG,"Hospitals & Diagnostic Centres","3465.7927490200004","250.05","-17.913850979583408","0.881980550252011","11.5362459651574","-18.671646544485935","4.854051469215687"
Tega Industries Ltd,TEGA,,"3462.159706525","509.95","25.382402540505872",,,"15.872277043381114","5.641269156170566"
Nirlon Ltd,NIRLON,,"3444.3114887999996","394.2","27.03329007770188","0.39978826226261","17.809226977715","39.894166640573665","5.995946467516191"
Solara Active Pharma Sciences Ltd,SOLARA,"Pharmaceuticals","3438.61990122","949.25","15.531255199728989","0.908917892010583","30.7257856009945","13.45365053322396","2.15890649013034"
Cartrade Tech Ltd,CARTRADE,"Online Services","3402.145524375","727.3","37.30422724095397",,,"32.395566922421125","1.9303720002354705"
Sarda Energy & Minerals Ltd,SARDAEN,"Iron & Steel","3392.773752025","943.85","9.050051353797112","1.39524389929628","36.5421223330226","15.998583176501217","1.4610862421460837"
Astec Lifesciences Ltd,ASTEC,"Fertilizers & Agro Chemicals","3369.8095294500004","1709.9","51.81133962869005","0.515078993540772","43.6548910578421","11.556708541374224","10.894250386169666"
Tata Steel Long Products Ltd,TATASTLLP,"Iron & Steel","3367.166","744.05","5.886550934424231","1.37541885914282","-4.475968543379","11.84739496494515","1.2979943179408897"
IRB InvIT Fund,IRBINVIT,"Roads","3348.9044999999996","57.72","18.517580868122753","1.11990047173478","-4.20300431191619","15.578564721894411","0.7693201579574876"
Ujjivan Small Finance Bank Ltd,UJJIVANSFB,"Private Banks","3344.287986675","19.65","402.44139430502145",,"-54.2441473798716","0.266611911232051","1.0390053209252696"
Puravankara Ltd,PURVA,"Real Estate","3340.2533273100003","138.65","-715.2576718008413","1.60738563951499","17.3427647607997","-0.44315388922102655","1.7497673233785767"
Jindal SAW Ltd,JINDALSAW,"Building Products - Pipes","3336.953053445","104.45","10.465917242017984","1.44810705613812","1.2501126982638","2.932662989340525","0.5102819440601093"
IndoStar Capital Finance Ltd,INDOSTAR,"Consumer Finance","3314.8916262","258.4","-15.482189651113881","0.430224895469938","-8.07782823194081","-16.634424892203743","0.8963406006083955"
Tasty Bite Eatables Ltd,TASTYBITE,"Packaged Foods & Meats","3310.8328200000005","12934.75","84.15945144890698","1.05640382175254","10.8655076031984","9.730638897820873","16.02377707869519"
Dishman Carbogen Amcis Ltd,DCAL,"Labs & Life Sciences Services","3293.2289104750002","207.05","-19.943250229970342","1.77789429879319","11.4883650035712","-8.466121159919604","0.577879089087741"
India Tourism Development Corp Ltd,ITDC,"Tour & Travel Services","3283.681479","383.3","-95.06894843659535","1.79806177389993","8.9738582332332","-17.413662717418685","11.830102240876172"
JK Tyre & Industries Ltd,JKTYRE,"Tires & Rubber","3279.7953216","130.6","10.270543375712414","1.14209898554369","6.35959578725227","3.476520909856926","1.1801942841926865"
Rolex Rings Ltd,ROLEXRINGS,"Industrial Machinery","3275.21426768","1307.15","37.6634575400184",,,"14.031237898541372","8.893513638580389"
Fino Payments Bank Ltd,FINOPB,"Private Banks","3232.45956119","382.45","157.83493951123",,,"2.589062223458327","21.47100339548322"
HIL Ltd,HIL,"Cement","3207.3846345800002","4296.45","12.348443191576198","1.62682820417259","19.4114189497984","8.356228726587178","3.2226276634280153"
Valiant Organics Ltd,VALIANTORG,"Commodity Chemicals","3172.61353792","1162.3","27.69390308938548",,,"15.058823529411763","6.238302569793736"
Kaveri Seed Company Ltd,KSCL,"Seeds","3169.08446373","550.45","10.206391187536228","0.913764623436187","-4.28288680293795","28.777711870690304","2.5446726812137666"
Cosmo Films Ltd,COSMOFILMS,"Packaging","3168.908540265","1728.9","13.376566231595644","1.0470468242141","71.9792205262744","10.198371015790446","3.711274143612535"
Paisalo Digital Ltd,PAISALO,"Consumer Finance","3134.486328885","756.55","51.17528700220408","1.55635859212342","29.4465847460783","17.679829119039375","3.6235579446782187"
Dodla Dairy Ltd,DODLA,"FMCG - Foods","3131.6975704","521.75","24.86066182741926",,,"6.45874137347593","4.759563467582601"
Dish TV India Ltd,DISHTV,"Cable & D2H","3130.1354618","16.65","-2.6580634016644025","1.68105282537921","-12.7401837686406","-36.06782318925806","1.1910713324961943"
IFCI Ltd,IFCI,"Specialized Finance","3114.017201825","14.9","-1.6039150979521095","1.22526181131279","5.05466870194755","-92.62133977043956","0.6197678175944223"
Kirloskar Ferrous Industries Ltd,KIRLFER,"Iron & Steel","3102.54549828","218.75","10.269588885770096",,"54.007785256122","14.802710555585483","3.104501334120496"
Kirloskar Oil Engines Ltd,KIRLOSENG,"Industrial Machinery","3099.95660862","168.85","15.900475013438664","1.33764726607735","-8.95693354252172","5.867711634598308","1.6127631747011144"
MAS Financial Services Ltd,MASFIN,"Diversified Financials","3092.23177251","659.55","21.420281050914404","1.41232081318163","-5.04861628126436","22.997881187172396","2.576108445461742"
Paushak Ltd,PAUSHAKLTD,,"3072.57485717","10060.8","82.37466105013402","1.27951559611971","53.5045935117877","25.351729762794815","11.310369053854084"
Hawkins Cookers Ltd,HAWKINCOOK,,"3062.676008925","5705.15","37.97490401642896","0.746690903851461","18.1481397684256","10.39598855345589","17.24188486699882"
Ge T&D India Ltd,GET&D,"Heavy Electrical Equipments","3059.75609325","118.2","50.72539942390606","1.64283280801087","-41.6264607751747","1.7128626557889968","2.7254035818309763"
Ramkrishna Forgings Ltd,RKFORGE,"Rail","3058.15965444","939.3","147.9516039883891","1.54724670347342","15.6774974150325","1.5967308345950608","3.4650226092138974"
Reliance Infrastructure Ltd,RELINFRA,"Power Infrastructure","3034.9624","121.35","-5.701601352620738","2.86184560832304","12.4399086957152","-2.624220326048143","0.26657389019127664"
Kirloskar Brothers Ltd,KIRLOSBROS,"Industrial Machinery","3033.02392857","373.05","18.82696417486035","1.35568304667598","25.5166703670631","5.815317640518789","2.73926513544489"
Sagar Cements Ltd,SAGCEM,"Cement","3010.9375","253.1","16.186095581120338","1.23936479793832","15.3884393120304","13.48850699731707","2.39335593462847"
Tips Industries Ltd,TIPSINDLTD,"Movies & TV Serials","3004.125014055","2232.1","69.12390736435802","0.632137003523029","128.828551851886","45.54600712638861","29.66744039161564"
Hindustan Oil Exploration Company Ltd,HINDOILEXP,"Oil & Gas - Exploration & Production","2939.76831447","220.7","55.04153369163078","1.65326700226449","17.3268171373454","37.9575012436927","4.009668036703629"
IIFL Securities Ltd,IIFLSEC,"Diversified Financials","2938.32105556","95.4","13.335395550331302",,"61.3506825268559","25.390935595017236","3.036773244134852"
Stove Kraft Ltd,STOVEKRAFT,"Home Electronics & Appliances","2934.941093865","869.2","36.024807829446445",,,"9.467641282495258","9.736079263111627"
Meghmani Organics Ltd,MOL,"Commodity Chemicals","2928.428139665","112","15.703711602665162",,,"11.180660479171163","2.4964648301109094"
Jayaswal Neco Industries Ltd,JAYNECOIND,"Iron & Steel","2912.994732","29.15","-5.217802414559006","2.28174803575122","79.2467807632914","-15.04218050724383","-2.1378208806693095"
Maithan Alloys Ltd,MAITHANALL,"Iron & Steel","2895.434763","1014.95","12.543037441517937","0.923040913266283","27.7822738382159","14.043498098859313","1.90321345852998"
Authum Investment & Infrastructure Ltd,AIIL,,"2877.175994","173.05","21.263587273667873","-0.207272902098868","171.789585107075","52.98378886365416","2.009495801758638"
ELANTAS Beck India Ltd,ELANTAS,,"2877.0747130299997","3659.95","46.592303045020195","0.576242110930936","13.4228759478426","15.249925911291133","6.515114839288948"
Action Construction Equipment Ltd,ACE,"Heavy Machinery","2875.26376742","237.05","36.01282273822648","2.40392333736984","23.4606298962202","6.425961399159726","5.4919657856515265"
Black Box Ltd,BBOX,,"2868.8278252200002","851.55","36.737454542450415","1.00673842616118","80.9550303363486","1.6667556001408979","13.879186382293192"
Somany Home Innovation Ltd,SHIL,"Home Furnishing","2862.937242","405.45","52.195756463081125",,"32.7835744764687","3.058641149179158","8.677145062738681"
Filatex India Ltd,FILATEX,"Textiles","2837.21582375","123.25","17.110214833856006","2.18269729721874","24.5274479652066","7.4139318608602265","3.721133992275004"
PTC India Ltd,PTC,"Power Trading & Consultancy","2834.279673575","95.3","6.317210523726215","1.17691069245396","4.43807198207818","2.441865148261149","0.5491066125702784"
Everest Kanto Cylinder Ltd,EKC,"Gas Distribution","2832.68293209","250.6","31.460272457685498","2.37388997429777","82.5362632512268","8.96455595380326","4.508774921354216"
India Glycols Ltd,INDIAGLYCO,"Commodity Chemicals","2831.8935975","901.2","21.51731325507174","1.26542027019709","37.557721659089","5.587633417962297","2.423487486307467"
Techno Electric & Engineering Company Ltd,TECHNOE,"Construction & Engineering","2828.1","253.1","15.558673048357806","0.49846294056814","-1.08572861252399","19.012007363400564","1.749769531080822"
Inox Wind Ltd,INOXWIND,"Heavy Electrical Equipments","2820.5806524600002","128.8","-9.230554872729655","1.59573960436999","28.9564759907009","-38.828178606826086","2.1431192320246795"
Garden Reach Shipbuilders & Engineers Ltd,GRSE,"Shipbuilding","2817.9792","245.3","18.361759301492185","0.636649923835697","34.1276788006603","11.552648218963576","2.4781722245673286"
Usha Martin Ltd,USHAMART,"Iron & Steel","2805.15020205","92.1","18.752257517547964","1.37936805743735","36.4291686449995","7.021059894207707","1.9936109802994875"
Heranba Industries Ltd,HERANBA,"Fertilizers & Agro Chemicals","2804.9440366999997","696.4","18.189118972180783",,,"12.581587363749108","5.311086355064095"
Kirloskar Pneumatic Company Ltd,KIRLPNU,,"2797.7992526999997","431.4","43.832042185492746","1.14727118968602","25.5192320564117","7.659171086419154","4.752988673382713"
Ahluwalia Contracts (India) Ltd,AHLUCONT,"Construction & Engineering","2774.2897973999998","416.85","35.94105191605131","1.02738222290598","9.12248561621888","3.8508164089977095","3.1570865404267425"
Himadri Speciality Chemical Ltd,HSCL,"Commodity Chemicals","2773.55014036","63.65","58.40282460223213","1.43122100672112","-17.154194745188","2.804234991231226","1.547550044280278"
Best Agrolife Ltd,BESTAGRO,"Diversified Chemicals","2768.2125744","1091.35","74.65513954692611",,,"3.908382785407833","21.348134297832956"
Ashoka Buildcon Ltd,ASHOKA,"Construction & Engineering","2765.12352","97.95","10.010584027224708","2.03544529718502","-18.6520827754439","5.374641003089886","3.320751693327568"
Paras Defence and Space Technologies Ltd,PARAS,"Aerospace & Defense Equipments","2739.949285555","694.95","174.18622285791471",,,"10.877532674088936","13.255681110570878"
Sadhana Nitro Chem Ltd,SADHNANIQ,,"2733.763352775","146.7","171.61100770715638","0.859667638609234","75.3240116475264","14.755464987032228","21.059728470649404"
Thirumalai Chemicals Ltd,TIRUMALCHM,"Commodity Chemicals","2719.9404078","262.3","23.111057930155507","2.03099420579868","41.0706958152694","10.771455505624141","3.3876874886970816"
DCB Bank Ltd,DCBBANK,"Private Banks","2712.14877699","87.45","8.076678907057765","1.30392606724525","-34.7346023147526","8.573237609910036","0.7215867591277587"
National Fertilizers Ltd,NFL,"Fertilizers & Agro Chemicals","2707.992768","55.1","11.422274202800699","1.31834709625375","12.4926534247496","1.9857609515034835","1.2653048411589622"
IOL Chemicals and Pharmaceuticals Ltd,IOLCP,"Commodity Chemicals","2691.9407942099997","447.9","6.055292410945654","1.54250297384949","22.88126990177","22.325338475754286","2.1357320868354446"
GTPL Hathway Ltd,GTPL,"Cable & D2H","2681.6811411099998","233.5","14.255920159002722","1.10814472712226","38.7047755629859","7.435060315251927","2.814940420622258"
Apar Industries Ltd,APARINDS,"Electrical Components & Equipments","2670.76692001","679.95","16.640292336510825","0.789783495164324","2.16227317138355","2.503790786049919","1.8952362475234177"
Fairchem Organics Ltd,FAIRCHEMOR,"Specialty Chemicals","2657.82651624","2074.95","62.566537576271195",,,"10.704296333627314","15.751949956972679"
Bengal & Assam Company Ltd,BENGALASM,,"2656.10560264","2438.45","5.224337842764717","1.01965721347061","13.315407072879","4.846532661975278","0.4904083563000013"
Bajaj Consumer Care Ltd,BAJAJCON,"FMCG - Personal Products","2653.509759615","180.05","11.892747219500722","1.04996063081363","-27.4969797865692","23.3303706801903","3.5048339183925497"
Jaiprakash Associates Ltd,JPASSOCIAT,"Conglomerates","2650.9632912","11.3","-4.00732134778468","2.29242517698044","48.957833559551","-10.00365952504809","1.7198858742928318"
Seamec Ltd,SEAMECLTD,"Oil & Gas - Equipment & Services","2650.937625","1039.35","26.89668856534089","1.31870701351614","37.9972783161749","27.55227552275524","3.989732142857143"
GTL Infrastructure Ltd,GTLINFRA,"Telecom Infrastructure","2650.4499650999996","2","-2.085703915814821","1.71582465876809","56.7502762707739","-87.70947792716929","-2.0592416790459165"
Prime Focus Ltd,PFOCUS,"Animation","2648.3534553","92.9","-61.02196901612886","1.52156382571577","27.4303202535312","-1.6626568797217207","7.643596904006013"
Tata Metaliks Ltd,TATAMETALI,"Iron & Steel","2640.9842125","836.7","12.014850154679051","1.32618088862564","2.65833663476938","11.41994711111341","2.0314325588818978"
Rajratan Global Wire Ltd,RAJRATAN,"Iron & Steel","2639.58429","2537.05","49.68161660079052",,,"9.692248754948281","11.651736073099672"
Surya Roshni Ltd,SURYAROSNI,"Iron & Steel","2638.14237451","478.35","16.664407646453103","2.18376906035616","23.7912673152799","2.8441868528895604","1.9294821649625538"
Bls International Services Ltd,BLS,"Outsourced services","2618.6220000000003","248.05","52.22620662145989","1.92402366956088","38.4450133300025","10.087922258213794","5.693522927401997"
Future Retail Ltd,FRETAIL,"Retail - Department Stores","2613.80926078","47.35","-0.8194992540507663","1.39734393308786","-67.5832311850847","-48.614284386064654","2.389790316510327"
Dhampur Sugar Mills Ltd,DHAMPURSUG,"Sugar","2610.3600388","408.2","11.389005404886593","1.06724928497867","22.0729992128921","5.491043513884515","1.673243361665577"
Schneider Electric Infrastructure Ltd,SCHNEIDER,"Heavy Electrical Equipments","2585.910138525","107.55","-2535.206018161704","0.956086344739062","-0.833979925405477","-0.07752821799110891","18.812091797795734"
Nippon India Liquid Bees ETF,LIQUIDBEES,"Debt","2580.8388","1000",,"-0.000170179728718","-0.001303758723826",,
Alembic Ltd,ALEMBICLTD,"Pharmaceuticals","2576.80564398","99.4","7.516058931221561","1.3764757812455","33.8747737840707","409.16577157178665","1.1217988637414398"
Bombay Dyeing and Mfg Co Ltd,BOMDYEING,"Textiles","2560.0000855","124","-5.457026103129262","1.49896931162784","-6.01905842601338","-36.54436394796292","-13.141684217145716"
Kiri Industries Ltd,KIRIINDUS,"Specialty Chemicals","2551.020694365","491.4","10.104252760189329","1.32487231634637","8.99458039727507","21.216501256334194","1.1643445511604555"
Tide Water Oil Co India Ltd,TIDEWATER,"Commodity Chemicals","2540.8165443000003","1487.7","17.97789955635746","0.86023440395714","12.4049343152417","10.902064241414422","3.449571717579016"
Gravita India Ltd,GRAVITA,"Metals - Lead","2538.50617328","380.3","48.37092555792678","1.74673772619618","57.185237323744","3.7038082601699496","9.132959788738985"
Gati Ltd,GATI,"Logistics","2535.25686183","208.2","-11.125403114928913","1.31431758002591","42.9081829107227","-17.20303476389989","4.157385559394576"
PTC Industries Ltd,PTCIL,,"2530.78177278","4756.75","575.1776756318214","0.743856650846722","89.4816033623452","2.610501334915441","16.293985145377288"
VST Tillers Tractors Ltd,VSTTILLERS,"Tractors","2504.72876012","2857.1","27.59423554169878","1.50192390922571","14.9861165245727","11.20174745779446","3.752009167757689"
Jai Corp Ltd,JAICORPLTD,"Textiles","2496.5072459","136.3","26.960121446004337","1.85571545934864","0.190332708939265","15.878731759178276","1.7549768693103132"
Greenply Industries Ltd,GREENPLY,"Wood Products","2491.7886664000002","200.75","40.90935259234945","1.4669392095004","5.73776530421243","5.1966112395594175","5.705820032515859"
Steel Strips Wheels Ltd,SSWL,"Auto Parts","2482.6862035","803.05","50.39963872310179","1.4052475628832","14.8587497030834","2.7897651975942166","3.3133407226744964"
Subex Ltd,SUBEXLTD,"Software Services","2475.875365925","44.5","47.87075340148885","1.24760779492178","74.0008083461548","13.528288561638446","4.513490777367606"
Wardwizard Innovations & Mobility Ltd,WARDINMOBI,,"2472.5957061","95.7","1315.2104819680856",,,"4.776422764227641","87.96142675560297"
SBI Gold ETF,SETFGOLD,"Gold","2453.6241392","42.69",,"-0.105293704273912","12.4385752027629",,
Optiemus Infracom Ltd,OPTIEMUS,"Technology Hardware","2452.56957878","286.55","25.931164926834434","2.0378982329835","53.9502052705572","24.61482406829064","7.448053626833491"
Hindustan Construction Company Ltd,HCC,"Construction & Engineering","2451.1057552800003","17","-4.018074416051942","2.18016681947228","10.2010058051908","-7.261771123621037","-1.860294746681441"
Anand Rathi Wealth Ltd,ANANDRATHI,,"2442.8725249","587.5","54.17770070747392",,,"16.14682184422561","9.658676755100426"
Ion Exchange (India) Ltd,IONEXCHANG,,"2433.7770491","1983","16.908274622064763","0.974508331162164","51.3008184760597","9.708554508603065","4.812499108399905"
Amrutanjan Health Care Ltd,AMRUTANJAN,"Pharmaceuticals","2433.64682953","830.85","39.771969758620706","1.09691243999383","24.0028703343992","17.77952115295211","11.289881376554094"
Spandana Sphoorty Financial Ltd,SPANDANA,"Consumer Finance","2430.1209332400003","415.75","16.75598795587118",,"-38.3461382915702","9.632576612956798","0.8833270085565776"
Polo Queen Industrial and Fintech Ltd,PQIF,,"2417.4","75.6","6906.857142857158","0.929225309962819",,"1.0664229128580112","13.243124794565574"
Thomas Cook (India) Ltd,THOMASCOOK,"Tour & Travel Services","2411.9105659","65.85","-9.491600353783792","1.62644331551004","-11.5382777221784","-26.86890688772814","1.258832543958998"
Gokaldas Exports Ltd,GOKEX,"Apparel & Accessories","2391.98519664","404.65","90.29766691732705","1.29628833705757","55.6137449265073","2.1660915498716267","8.246234345640707"
Kolte-Patil Developers Ltd,KOLTEPATIL,"Real Estate","2385.77839851","309.95","-432.20623161413187","1.6542357735251","-4.55371969441642","-0.7791547864381873","2.668387297151293"
Pokarna Ltd,POKARNA,"Cement","2381.72728","739","84.15997455830373","1.76889412799981","51.9275915931734","9.398870807040868","6.515105944142026"
MSTC Ltd,MSTCLTD,"Commodities Trading","2380.576","333.85","21.07637007525454",,"35.4287398261117","11.362264606470301","4.266647549063538"
Bhansali Engg Polymers Ltd,BEPL,"Commodity Chemicals","2377.4278212","141.35","7.120818945098395","1.61373892214149","22.2393443333462","25.630848834263507","3.489290116973655"
Gulf Oil Lubricants India Ltd,GULFOILLUB,"Commodity Chemicals","2375.1245583","467.4","11.870281164975763","0.797612899310992","-25.6222393022292","11.740510599846267","2.7320065775216538"
Siyaram Silk Mills Ltd,SIYSIL,"Textiles","2372.7978","511.5","660.9464623955707","1.42156441029553","1.82950653546755","0.2150138351520579","3.09376994888912"
Electrosteel Castings Ltd,ELECTCAST,"Building Products - Pipes","2372.47493553","42.1","-16.2643102456296","1.27385738970811","22.4736548631796","-4.133723269798646","0.6298550284147927"
Subros Ltd,SUBROS,"Auto Parts","2363.16504375","361.25","49.876847694174586","1.35940789805591","3.855486368055","2.622547934286862","2.9720860294672495"
Marksans Pharma Ltd,MARKSANS,"Pharmaceuticals","2357.64690048","57.45","9.883654315754164","1.31154001969849","22.5868563957123","17.24963300961046","2.6041275755011877"
Oriental Aromatics Ltd,OAL,"Specialty Chemicals","2355.58205212","683.15","23.107534354718464",,"49.0225941423693","14.276511119825217","4.226851463546807"
Morepen Laboratories Ltd,MOREPENLAB,"Pharmaceuticals","2352.5910416899997","52.2","24.23103349150279","1.49128633323172","36.088901270511","8.089956921333501","5.544771363194982"
Sharda Motor Industries Ltd,SHARDAMOTR,"Auto Parts","2350.8799841","801.3","35.266726434143415","2.047220063038","42.9837539125727","3.7918304427215173","5.456376892421957"
TV Today Network Ltd,TVTODAY,"TV Channels & Broadcasters","2330.05941575","395.8","17.71908300950571","0.575927084361191","-2.81896007622809","16.034434405140768","2.3523835355019136"
Anant Raj Ltd,ANANTRAJ,"Real Estate","2320.932674775","77.7","218.3379750493883","1.31437978644818","52.6100915590369","3.9425858615829728","0.9150282972232957"
D B Realty Ltd,DBREALTY,"Real Estate","2320.68878028","100.15","-13.672020621420996","1.58194533762414","68.9678113340102","-55.24491456468674","1.843235491036751"
LT Foods Ltd,DAAWAT,"Packaged Foods & Meats","2315.6762072","72.4","8.45013942198221","1.13380424600072","25.9672993086901","5.847845895475398","1.2250634610236746"
INEOS Styrolution India Ltd,INEOSSTYRO,"Commodity Chemicals","2313.564825","1295","8.256833779443253","1.09811803080905","29.7693102208854","17.0383027369522","2.6030793053399033"
I G Petrochemicals Ltd,IGPL,"Specialty Chemicals","2284.20799875","717.25","12.142292147299614","1.84527411097391","34.6948796251206","16.692843515683904","2.7788418476277372"
Sandur Manganese and Iron Ores Ltd,SANDUMA,,"2274.25037424","2567.15","14.773615527088461","1.39223644112226","28.8149758349004","20.139724737034925","2.290028671788624"
Mayur Uniquoters Ltd,MAYURUNIQ,"Textiles","2273.4576","499.8","25.331003899721438","1.17578632349524","1.66941274319497","16.851928348792676","3.6479799746473907"
Vesuvius India Ltd,VESUVIUS,"Industrial Machinery","2269.9135871999997","1138.15","42.78819203016019","0.748687408025604","-5.01073025962511","6.529311129983142","2.696499866001426"
LG Balakrishnan & Bros Ltd,LGBBROSLTD,"Industrial Machinery","2264.33496608","712.35","16.968937095923263","1.12829041865466","11.3045299528284","8.188613016850969","2.569866379997957"
Gufic Biosciences Ltd,GUFICBIO,"Pharmaceuticals","2259.2917123300003","237.1","51.08052707054038","1.56447408911913","31.7940255634388","9.000264534114724","13.027110144323359"
Automotive Axles Ltd,AUTOAXLES,"Auto Parts","2253.724391625","1526.55","99.15197499450055","1.62737215656109","-1.45121174570338","2.4905767882187964","4.067727446304485"
Nahar Spinning Mills Ltd,NAHARSPING,"Textiles","2249.573274625","654.9","54.32439687575478","1.83188788745698","62.6589281832442","1.9543804835687573","2.5053438258010265"
Ramco Industries Ltd,RAMCOIND,"Cement","2239.8067856999996","248.55","8.035181293991036","1.37977282690068","2.03461309853877","22.59170408312125","0.6428873833087446"
Mold-Tek Packaging Ltd,MOLDTKPAC,"Plastic Products","2235.6684827500003","723.8","46.61527278461217","0.873170267581564","29.5702160730119","9.995414947271895","8.734444767737148"
Goodyear India Ltd,GOODYEAR,"Tires & Rubber","2219.574636075","958.4","16.289260502531906",,,"7.510375959741834","2.6437040819407547"
Agro Tech Foods Ltd,ATFL,"Packaged Foods & Meats","2213.9844808499997","928.25","70.84750338720008","1.25900777001506","6.3652019670391","3.497794990038276","5.077480233120814"
Balmer Lawrie and Company Ltd,BALMLAWRIE,"Conglomerates","2211.93474801","127.8","18.382238411119385","1.07276784441587","-3.13954141152625","7.624315693430672","1.3989493327662317"
Safari Industries (India) Ltd,SAFARI,"Apparel & Accessories","2201.111745","957.15","-105.31635143540687",,"12.3914406167974","-6.308291328363154","7.889572188967347"
Andhra Sugars Ltd,ANDHRSUGAR,"Commodity Chemicals","2197.70634885","163.9","16.281718394206575","1.43520276801692","29.2270009770001","8.645470383275248","1.5830539800254992"
HBL Power Systems Ltd,HBLPOWER,"Batteries","2196.76994705","75.05","160.1144276275524","1.58254767950731","42.4561614819079","1.4842862552063485","2.808989127357586"
Genus Power Infrastructures Ltd,GENUSPOWER,"Electronic Equipments","2177.27040271","84.65","31.738635608017454","1.60894722208217","30.3057151814324","10.491221630880297","2.4070205104306006"
Himatsingka Seide Ltd,HIMATSEIDE,"Textiles","2166.05752","220.95","-40.600890721649634","1.27463632358936","1.78590219643302","-2.3476037720074014","1.6469165006614863"
S H Kelkar and Company Ltd,SHK,"Specialty Chemicals","2161.4408076150003","152.95","14.937393279993069","0.948295646368444","-8.99821538538967","10.587469177806573","2.264308335287093"
Jain Irrigation Systems Ltd - DVR,JISLDVREQS,"Agricultural & Farm Machinery","2159.2351684","25","-7.026015776389427","2.08590325813062","-7.24041095503425","-14.062092475233944",
Jain Irrigation Systems Ltd,JISLJALEQS,"Agricultural & Farm Machinery","2159.2351684","43.25","-5.457437554404133","2.18848952454571","1.28437327696667","-6.441985495966955","0.7009343155516461"
Mrs. Bectors Food Specialities Ltd,BECTORFOOD,"FMCG - Foods","2155.287584625","363.05","29.814463751902004",,,"8.113811100510706","4.997768312173913"
JTEKT India Ltd,JTEKTINDIA,"Auto Parts","2151.4281272","86.9","183.1002661446809","1.69329698933715","-11.0098666604644","0.8778942492323091","3.4461446855678353"
PSP Projects Ltd,PSPPROJECT,"Construction & Engineering","2151","586.15","26.38292653011161","1.19301029257075","4.83039269522007","6.483395890323814","4.0138085463705915"
HSIL Ltd,HSIL,"Building Products - Ceramics","2149.24699682","332.7","24.40939235457127","1.25689550442769","54.4767579209683","4.6555771752463935","1.7423124913421317"
Steel Exchange India Ltd,STEELXIND,"Iron & Steel","2144.77665995","243.95","15.323116810387937","1.64597262851713","107.382581111214","10.057266854921576","7.091811857123958"
Bajaj Hindusthan Sugar Ltd,BAJAJHIND,"Sugar","2142.97430256","16.55","-7.368730838869426","2.18911358129403","35.8685150067983","-4.348021098711817","0.9033623789361866"
Goldiam International Ltd,GOLDIAM,"Precious Metals, Jewellery & Watches","2136.883225535","991.75","35.01365272054729","1.72532597857003","80.1553232555014","14.225444035243104","4.4400923089637825"
Yasho Industries Ltd,YASHO,,"2131.023444","1962.9","99.20965754189945","0.711434403225266","121.530170604123","5.812946525221909","26.9989033827442"
Indo Rama Synthetics (India) Ltd,INDORAMA,"Textiles","2129.377746405","81.25","18.780893864923303","1.65075068665564","35.8921574065044","5.261301729018356","6.389730671882971"
Hester Biosciences Ltd,HESTERBIO,"Biotechnology","2115.4871881999998","2477.75","61.460987454968034","1.25527900500531","13.7414133238664","15.716177343500295","8.965448331073059"
Apollo Pipes Ltd,APOLLOPIPE,"Building Products - Pipes","2115.4642007400003","536.8","47.570591426579675",,"60.6472398177953","8.44666464063213","6.01890403374399"
Acrysil Ltd,ACRYSIL,"Building Products - Granite","2114.3679703999996","785.7","54.03444851520566",,,"12.31548799295","10.89992767501804"
Karnataka Bank Ltd,KTKBANK,"Private Banks","2110.80518831","66.75","4.375088480516519","1.34126590812567","-26.1776836560103","6.243432529103927","0.3177846645805262"
Technocraft Industries (India) Ltd,TIIL,"Industrial Machinery","2100.28044582","828.55","16.143585286856254","1.10069144150676","10.3562529201605","9.545401185654757","1.9367955347331727"
Confidence Petroleum India Ltd,CONFIPET,"Oil & Gas - Storage & Transportation","2093.16787251","73","42.65677343611159",,"24.0112512430107","5.653486335775853","3.7765089894814707"
Voltamp Transformers Ltd,VOLTAMP,"Heavy Electrical Equipments","2080.5351424","2094.5","18.539789185528452","0.896454775580404","18.8852416387445","14.676955270729774","2.4942277584098593"
ICICI Prudential Nifty 50 ETF,ICICINIFTY,"Equity","2076.718717242","188.34",,"0.982675614701813","1.88970252358465",,
Krsnaa Diagnostics Ltd,KRSNAA,"Hospitals & Diagnostic Centres","2073.328167455","669.85","11.21202772796344",,,"27.955493741307375","8.94176981694484"
